,title,desc,photo,price,category
0,"Расческа мини для животных ""Лапка"" бронзовая","Расческа мини для животных ""Лапка"" бронзовая",6kcmxu3d7l.a.trbcdn.net/upload/files-new/16/6f/32/268469_325x400.jpg,396,2
0,"Расческа профессиональная, распутывающая шерсть","Расческа профессиональная, распутывающая шерсть",6kcmxu3d7l.a.trbcdn.net/upload/files-new/81/af/b5/239741_325x400.jpg,516,2
0,"Расческа для животных ""Лапка"", фуксия","Расческа для животных ""Лапка"", фуксия",6kcmxu3d7l.a.trbcdn.net/upload/files-new/2d/30/f4/355481_325x400.jpg,516,2
0,"Расческа профессиональная, распутывающая шерсть","Расческа профессиональная, распутывающая шерсть",6kcmxu3d7l.a.trbcdn.net/upload/files-new/b7/30/4e/239739_325x400.jpg,516,2
0,"Расческа мини для животных ""Лапка"" жемчужно-розовая","Расческа мини для животных ""Лапка"" жемчужно-розовая",itrix/templates/ps/img/load.png,396,2
0,"Расческа-брелок для животных ""Лапка"", фуксия","Расческа-брелок для животных ""Лапка"", фуксия",itrix/templates/ps/img/load.png,196,2
0,"Расческа Мини для животных ""Лапка"", бирюзовая","Расческа Мини для животных ""Лапка"", бирюзовая",itrix/templates/ps/img/load.png,396,2
0,"Расческа Мини для животных ""Лапка"", фуксия","Расческа Мини для животных ""Лапка"", фуксия",itrix/templates/ps/img/load.png,396,2
0,"Мягкий лежак ""Розовый вельвет"", 64 x 53 x 18, большой","Мягкий лежак ""Розовый вельвет"", 64 x 53 x 18, большой",itrix/templates/ps/img/load.png,2,2
0,"Куртка ""Шотландская клетка""","Куртка ""Шотландская клетка""",itrix/templates/ps/img/load.png,1,2
0,Ветровка мужская Demix, Компактная ветровка от Demix - отличный выбор для занятий бегом. ЗАЩИТА ОТ НЕПОГОДЫ Капюшон незаменим в дождливые и ветреные дни. Прямой крой с рукавами реглан не стесняет движения. СВЕТООТРАЖАЮЩИЕ ЭЛЕМЕНТЫ Светоотражающие детали помогут стать заметнее в темноте или в плохую погоду. ПРАКТИЧНОСТЬ В модели предусмотрен карман для необходимых вещей. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/393/331_394_1/21179660299.jpg,2999,3
0,Ветровка мужская Demix, Компактная ветровка от Demix - отличный выбор для занятий бегом. ЗАЩИТА ОТ НЕПОГОДЫ Капюшон незаменим в дождливые и ветреные дни. Прямой крой с рукавами реглан не стесняет движения. СВЕТООТРАЖАЮЩИЕ ЭЛЕМЕНТЫ Светоотражающие детали помогут стать заметнее в темноте или в плохую погоду. ПРАКТИЧНОСТЬ В модели предусмотрен карман для необходимых вещей. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/c8a/331_394_1/19291280299.jpg,2999,3
0,Ветровка мужская Demix,Мужская ветровка в спортивном стиле от Demix. ЗАЩИТА ОТ НЕПОГОДЫ Удобный капюшон защитит голову от дождя и ветра. Воротник-стойка поможет лучше сохранить тепло. СВОБОДА ДВИЖЕНИЙ Прямой крой не сковывает движения. ПРАКТИЧНОСТЬ 2 кармана на молнии для необходимых мелочей. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/33e/331_394_1/22162850299.jpg,3999,3
0,Ветровка мужская Demix, Мужская ветровка в спортивном стиле от Demix. ЗАЩИТА ОТ НЕПОГОДЫ Удобный капюшон защитит голову от дождя и ветра. Воротник-стойка поможет лучше сохранить тепло. СВОБОДА ДВИЖЕНИЙ Прямой крой не сковывает движения. ПРАКТИЧНОСТЬ 2 кармана на молнии для необходимых мелочей. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/fbc/331_394_1/21340610299.jpg,3999,3
0,Куртка утепленная мужская Termit,Оригинальная куртка Termit станет незаменимой вещью для прохладной погоды. СОХРАНЕНИЕ ТЕПЛА Подкладка из теплого и уютного флиса шерпа отлично согревает. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ Регулируемый капюшон защищает от холода и ветра. ПРАКТИЧНОСТЬ Три внешних и два внутренних кармана позволяют хранить нужные мелочи под рукой. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/177/331_394_1/24822080299.jpg,4999,3
0,Куртка утепленная мужская Termit,"Утепленная куртка Termit с водонепроницаемой мембраной для комфортных прогулок по городу. ВОДОНЕПРОНИЦАЕМАЯ МЕМБРАНА Мембрана&nbsp; Dry'vex защищает от промокания и отводит излишки тепла от тела. Показатели водонепроницаемости и паропроницаемости: 5000 мм/5000 г/м2/24 ч. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ Предусмотрены ветрозащитная планка, регулируемый капюшон и плотно прилегающие манжеты, которые помогают сохранить тепло. СВОБОДА ДВИЖЕНИЙ Прямой крой и артикулируемые локти не сковывают движения. ПРАКТИЧНОСТЬ Четыре кармана позволяют захватить с собой нужные мелочи. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/a42/331_394_1/25238900299.jpg,5999,3
0,Куртка утепленная мужская Termit,"Утепленная куртка Termit с водонепроницаемой мембраной для комфортных прогулок по городу. ВОДОНЕПРОНИЦАЕМАЯ МЕМБРАНА Мембрана&nbsp; Dry'vex защищает от промокания и отводит излишки тепла от тела. Показатели водонепроницаемости и паропроницаемости: 5000 мм/5000 г/м2/24 ч. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ Предусмотрены ветрозащитная планка, регулируемый капюшон и плотно прилегающие манжеты, которые помогают сохранить тепло. СВОБОДА ДВИЖЕНИЙ Прямой крой и артикулируемые локти не сковывают движения. ПРАКТИЧНОСТЬ Четыре кармана позволяют захватить с собой нужные мелочи. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/3ec/331_394_1/25238880299.jpg,5999,3
0,Куртка утепленная мужская Outventure,"Походная куртка Outventure, выполненная из мембранной ткани. ВОДОНЕПРОНИЦАЕМОСТЬ Водонепроницаемая мембрана +ADD DRY гарантирует надежную защиту от дождя и снега. ОПТИМАЛЬНЫЙ МИКРОКЛИМАТ Технологичный материал отводит излишки тепла и влаги от тела, обеспечивая комфорт во время похода. ЗАЩИТА ОТ ВЕТРА Мембрана +ADD PROTECT обеспечивает максимальную защиту от продувания. СОХРАНЕНИЕ ТЕПЛА Современный утеплитель +ADD X- WARM в сочетании с инновационной подкладкой Pro Reflect превосходно защищают от холода в условиях низких температур. СВОБОДА ДВИЖЕНИЙ Прямой крой для максимальной свободы движений. ПРАКТИЧНОСТЬ Предусмотрено 5 карманов. ЗАЩИТА ПОДБОРОДКА Верх молнии закрывает специальный клапан. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/313/331_394_1/24830260299.jpg,6999,3
0,Куртка утепленная мужская Outventure,"Походная куртка Outventure, выполненная из мембранной ткани. ВОДОНЕПРОНИЦАЕМОСТЬ Водонепроницаемая мембрана +ADD DRY гарантирует надежную защиту от дождя и снега. ОПТИМАЛЬНЫЙ МИКРОКЛИМАТ Технологичный материал отводит излишки тепла и влаги от тела, обеспечивая комфорт во время похода. ЗАЩИТА ОТ ВЕТРА Мембрана +ADD PROTECT обеспечивает максимальную защиту от продувания. СОХРАНЕНИЕ ТЕПЛА Современный утеплитель +ADD X- WARM в сочетании с инновационной подкладкой Pro Reflect превосходно защищают от холода в условиях низких температур. СВОБОДА ДВИЖЕНИЙ Прямой крой для максимальной свободы движений. ПРАКТИЧНОСТЬ Предусмотрено 5 карманов. ЗАЩИТА ПОДБОРОДКА Верх молнии закрывает специальный клапан. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/fbb/331_394_1/24830310299.jpg,6999,3
0,Ветровка мужская Merrell, Отличный выбор для поездок и долгих прогулок - ветровка от Merrell. ЗАЩИТА ОТ ВЛАГИ Технология&nbsp; M Select SHIELD гарантирует защиту от грязи и осадков. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ Регулируемые капюшон и манжеты для дополнительной защиты от дождя и ветра. ПРАКТИЧНОСТЬ 2 наружных кармана и 1 внутренний помогут разместить необходимые мелочи. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/359/331_394_1/19290450299.jpg,7999,3
0,Ветровка мужская Columbia Westbrook,Технологичная ветровка от Columbia пригодится в поездках и путешествиях. ВОДОНЕПРОНИЦАЕМОСТЬ Технологичная мембрана&nbsp; Omni-Tech с полностью проклеенными швами превосходно защищает от промокания. ОПТИМАЛЬНЫЙ МИКРОКЛИМАТ Материал эффективно отводит влагу от тела и обеспечивает комфортный микроклимат. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ НЕПОГОДЫ Капюшон и регулируемые манжеты защищают от дождя и ветра. ПРАКТИЧНОСТЬ 3 кармана на молнии позволят взять с собой все необходимое. ФУНКЦИОНАЛЬНОСТЬ Капюшон можно убрать в ворот. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/fe9/331_394_1/19387620299.jpg,8999,3
0,Ветровка мужская Columbia Westbrook,Технологичная ветровка от Columbia пригодится в поездках и путешествиях. ВОДОНЕПРОНИЦАЕМОСТЬ Технологичная мембрана&nbsp; Omni-Tech с полностью проклеенными швами превосходно защищает от промокания. ОПТИМАЛЬНЫЙ МИКРОКЛИМАТ Материал эффективно отводит влагу от тела и обеспечивает комфортный микроклимат. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ НЕПОГОДЫ Капюшон и регулируемые манжеты защищают от дождя и ветра. ПРАКТИЧНОСТЬ 3 кармана на молнии позволят взять с собой все необходимое. ФУНКЦИОНАЛЬНОСТЬ Капюшон можно убрать в ворот. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/d1f/331_394_1/19387710299.jpg,8999,3
0,Куртка утепленная мужская Demix,Теплая мужская куртка в спортивном стиле от Demix. СОХРАНЕНИЕ ТЕПЛА Синтетический утеплитель надежно защищает от холода. ЗАЩИТА ОТ НЕПОГОДЫ Капюшон служит для улучшенной защиты от холода и осадков. КОМФОРТНАЯ ПОСАДКА Зауженный крой для удобной посадки. ПРАКТИЧНОСТЬ В куртке предусмотрено 2 кармана. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/b02/331_394_1/17943530299.jpg,2999,3
0,Куртка утепленная мужская Demix, Теплая мужская куртка в спортивном стиле от Demix. СОХРАНЕНИЕ ТЕПЛА Синтетический утеплитель надежно защищает от холода. ЗАЩИТА ОТ НЕПОГОДЫ Капюшон служит для улучшенной защиты от холода и осадков. КОМФОРТНАЯ ПОСАДКА Зауженный крой для удобной посадки. ПРАКТИЧНОСТЬ В куртке предусмотрено 2 кармана. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/82c/331_394_1/17388280299.jpg,2999,3
0,Куртка утепленная мужская Demix,Теплая мужская куртка в спортивном стиле от Demix. СОХРАНЕНИЕ ТЕПЛА Синтетический утеплитель надежно защищает от холода. ЗАЩИТА ОТ НЕПОГОДЫ Капюшон служит для улучшенной защиты от холода и осадков. КОМФОРТНАЯ ПОСАДКА Зауженный крой для удобной посадки. ПРАКТИЧНОСТЬ В куртке предусмотрено 2 кармана. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/af2/331_394_1/17943650299.jpg,2999,3
0,Куртка утепленная мужская Outventure,"Удачный выбор для прогулок и путешествий - мужская куртка от Outventure.
Технологичные мембранные материалы и инновационный утеплитель
гарантируют комфорт в любую погоду. СОХРАНЕНИЕ ТЕПЛА Технологичный утеплитель&nbsp; +ADD X- WARM из крестовидного волокна разработан специально для низких температур. ВОДОНЕПРОНИЦАЕМОСТЬ Мембрана&nbsp; ADD DRY не пропускает влагу, надежно защищая от дождя и снега. ОПТИМАЛЬНЫЙ МИКРОКЛИМАТ Современный материал обеспечивает вентиляцию и влагоотвод. ЗАЩИТА ОТ ВЕТРА Мембрана&nbsp; ADD PROTECT защищает от самого сильного ветра. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ НЕПОГОДЫ Капюшон и регулируемые манжеты для дополнительной защиты от холода. ПРАКТИЧНОСТЬ 6 вместительных карманов. ЗАЩИТА ПОДБОРОДКА Специальный клапан, закрывающий молнию, защищает кожу подбородка от натирания. Рекомендуемый температурный режим для данной модели до - 10°С, исходя
из расчета на среднюю физическую активность - ходьбу 4 км/ч.",https://cdn.sptmr.ru/upload/resize_cache/iblock/bfa/331_394_1/17636040299.jpg,6999,3
0,Куртка пуховая мужская Termit,"Удобный и надежный пуховик для катания на сноуборде от Termit. ВОДОНЕПРОНИЦАЕМАЯ МЕМБРАНА Мембрана&nbsp; Dry'vex гарантирует комфорт на склоне. Водонепроницаемость и паропроницаемость материала: 3000 мм / 3000 г / м2 / 24ч. ЗАЩИТА ОТ СНЕГА Снегозащитная юбка для дополнительной теплоизоляции и защиты от снега при падениях. СОХРАНЕНИЕ ТЕПЛА В качестве утеплителя используются натуральные пух и перо. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ Регулируемый капюшон и утяжки по низу для дополнительной защиты от холода и ветра. ДОПОЛНИТЕЛЬНАЯ ВЕНТИЛЯЦИЯ 2 отверстия на молнии улучшают циркуляцию воздуха. ПРАКТИЧНОСТЬ 4 кармана, включая кармана для маски. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/76d/331_394_1/17538660299.jpg,6999,3
0,Куртка утепленная мужская Glissade,"Отличный выбор для горнолыжного спорта - утепленная мембранная куртка от Glissade. ВОДОНЕПРОНИЦАЕМАЯ МЕМБРАНА Мембрана&nbsp; IsoDry с показателями 3000 мм/3000 г/м2/24 ч защищает от промокания и отводит влагу изнутри. СВОБОДА ДВИЖЕНИЙ Продуманный крой с артикулируемыми локтями для свободы и естественности движений. ЗАЩИТА ОТ СНЕГА Снегозащитная юбка для дополнительной теплоизоляции. СОХРАНЕНИЕ ТЕПЛА Синтетический утеплитель IsoDown , аналогичный по свойствам натуральному пуху, отлично греет. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ В модели предусмотрены регулируемые манжеты и капюшон для дополнительной защиты от холода и ветра. ПРАКТИЧНОСТЬ 5 карманов, включая карман для мобильного телефона и карман для Ski-pass, позволят захватить все необходимое. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/88b/331_394_1/17002550299.jpg,6999,3
0,Куртка пуховая мужская Outventure,Пуховик с капюшоном от Outventure пригодится в путешествиях. НАТУРАЛЬНЫЙ ПУХ Натуральный утеплитель из серого утиного пуха и пера хорошо греет. ЗАЩИТА ОТ ВЛАГИ Ткань обработана специальной водоотталкивающей пропиткой +ADD DRY (Water Repellent) . ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ Регулируемый капюшон и эластичные манжеты для дополнительной защиты от холода. ПРАКТИЧНОСТЬ 4 кармана позволяют захватить с собой необходимые вещи. ЗАЩИТА ПОДБОРОДКА Специальный клапан защищает подбородок от соприкосновения с застежкой-молнией. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/174/331_394_1/17987880299.jpg,7999,3
0,Куртка пуховая мужская Outventure, Пуховик с капюшоном от Outventure пригодится в путешествиях. НАТУРАЛЬНЫЙ ПУХ Натуральный утеплитель из серого утиного пуха и пера хорошо греет. ЗАЩИТА ОТ ВЛАГИ Ткань обработана специальной водоотталкивающей пропиткой +ADD DRY (Water Repellent) . ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ Регулируемый капюшон и эластичные манжеты для дополнительной защиты от холода. ПРАКТИЧНОСТЬ 4 кармана позволяют захватить с собой необходимые вещи. ЗАЩИТА ПОДБОРОДКА Специальный клапан защищает подбородок от соприкосновения с застежкой-молнией. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/628/331_394_1/17962840299.jpg,7999,3
0,Куртка утепленная мужская Termit,"Утепленная куртка для сноубординга от Termit гарантирует комфорт и воздухопроницаемость на склоне. ВОДОНЕПРОНИЦАЕМАЯ МЕМБРАНА Мембрана&nbsp; Dry'vex защищает от промокания и отводит излишки тепла изнутри. Показатели водонепроницаемости и паропроницаемости: 5000 мм/ 5000 г / м2 / 24 ч. ЗАЩИТА ОТ СНЕГА Снегозащитная юбка для дополнительной теплоизоляции и защиты от влаги и снега при падениях. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ Регулируемые капюшон и манжеты для дополнительной защиты от непогоды. ДОПОЛНИТЕЛЬНАЯ ВЕНТИЛЯЦИЯ 2 отверстия на молнии улучшают циркуляцию воздуха. СВОБОДА ДВИЖЕНИЙ Прямой крой и артикулируемые локти не сковывают движения. ПРАКТИЧНОСТЬ 6 карманов, включая карман для Ski-pass и сноубордической маски, а также выход для наушников. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/f5d/331_394_1/17001720299.jpg,7999,3
0,Куртка пуховая мужская Merrell,В походе чувствуйте себя свободно и уверенно - в удобном и теплом пуховике от Merrell. НАТУРАЛЬНЫЙ ПУХ Серый утиный пух и перо (90/10) для максимально надежной защиты от холода. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ Капюшон поможет лучше сохранить тепло. СВОБОДА ДВИЖЕНИЙ Продуманный крой и эластичные вставки под рукавами позволяют двигаться максимально свободно. КОМПАКТНОСТЬ Куртку можно упаковать в чехол. ПРАКТИЧНОСТЬ В модели предусмотрено 2 кармана. СВЕТООТРАЖАЮЩИЕ ЭЛЕМЕНТЫ Светоотражающие детали сделают вас заметнее в темноте или в плохую погоду. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/614/331_394_1/16736470299.jpg,9999,3
0,Куртка пуховая мужская Glissade," Удобная пуховая куртка от Glissade станет отличным выбором для катания на горных лыжах. Мембранный материал надежно защищает от непогоды и гарантирует комфорт на склоне. ВОДОНЕПРОНИЦАЕМАЯ МЕМБРАНА Мембрана&nbsp; IsoDry защищает от промокания и обеспечивает оптимальный микроклимат. Показатели водонепроницаемости и паропроницаемости: 5000 мм/5000 г/м2/24ч. СВОБОДА ДВИЖЕНИЙ Продуманный крой с артикулируемыми локтями позволяет двигаться свободно и естественно. ЗАЩИТА ОТ СНЕГА Снегозащитная юбка для дополнительной теплоизоляции и защиты от снега при падениях. СОХРАНЕНИЕ ТЕПЛА Натуральный утеплитель&nbsp; Down Insulation отлично греет в холодные дни. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ В модели предусмотрены внутренние манжеты и регулируемый капюшон. ДОПОЛНИТЕЛЬНАЯ ВЕНТИЛЯЦИЯ 2 вентиляционных отверстия на молниях служат для улучшенного воздухообмена. ПРАКТИЧНОСТЬ 7 карманов, включая карманы для маски, мобильного телефона, плеера и Ski-pass, позволяют захватить с собой все необходимое. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/2fd/331_394_1/17654060299.jpg,9999,3
0,Куртка пуховая мужская Glissade," Удобная пуховая куртка от Glissade станет отличным выбором для
катания на горных лыжах. Мембранный материал надежно защищает от
непогоды и гарантирует комфорт на склоне. ВОДОНЕПРОНИЦАЕМАЯ МЕМБРАНА Мембрана IsoDry
защищает от промокания и обеспечивает оптимальный микроклимат.
Показатели водонепроницаемости и паропроницаемости: 5000 мм/5000
г/м2/24ч. СВОБОДА ДВИЖЕНИЙ Продуманный крой с артикулируемыми локтями позволяет двигаться свободно и естественно. ЗАЩИТА ОТ СНЕГА Снегозащитная юбка для дополнительной теплоизоляции и защиты от снега при падениях. СОХРАНЕНИЕ ТЕПЛА Натуральный утеплитель&nbsp; Down Insulation отлично греет в холодные дни. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ В модели предусмотрены внутренние манжеты и регулируемый капюшон. ДОПОЛНИТЕЛЬНАЯ ВЕНТИЛЯЦИЯ 2 вентиляционных отверстия на молниях служат для улучшенного воздухообмена. ПРАКТИЧНОСТЬ 7 карманов, включая карманы для маски, мобильного телефона, плеера и Ski-pass, позволяют захватить с собой все необходимое. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/272/331_394_1/17783290299.jpg,9999,3
0,Куртка пуховая мужская Glissade," Удобная пуховая куртка от Glissade станет отличным выбором для катания на горных лыжах. Мембранный материал надежно защищает от непогоды и гарантирует комфорт на склоне. ВОДОНЕПРОНИЦАЕМАЯ МЕМБРАНА Мембрана&nbsp; IsoDry защищает от промокания и обеспечивает оптимальный микроклимат. Показатели водонепроницаемости и паропроницаемости: 5000 мм/5000 г/м2/24ч. СВОБОДА ДВИЖЕНИЙ Продуманный крой с артикулируемыми локтями позволяет двигаться свободно и естественно. ЗАЩИТА ОТ СНЕГА Снегозащитная юбка для дополнительной теплоизоляции и защиты от снега при падениях. СОХРАНЕНИЕ ТЕПЛА Натуральный утеплитель&nbsp; Down Insulation отлично греет в холодные дни. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ В модели предусмотрены внутренние манжеты и регулируемый капюшон. ДОПОЛНИТЕЛЬНАЯ ВЕНТИЛЯЦИЯ 2 вентиляционных отверстия на молниях служат для улучшенного воздухообмена. ПРАКТИЧНОСТЬ 7 карманов, включая карманы для маски, мобильного телефона, плеера и Ski-pass, позволяют захватить с собой все необходимое. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/d30/331_394_1/17746050299.jpg,9999,3
0,Куртка утепленная мужская Termit," Технологичная водонепроницаемая куртка Termit - удачный вариант для катания на сноуборде. ВОДОНЕПРОНИЦАЕМАЯ МЕМБРАНА Водонепроницаемая мембрана&nbsp; Dry'vex гарантирует максимальный комфорт на склоне. Водонепроницаемость материала - 5000 мм, паропроницаемость - 5000 г / м2 / 24ч. СОХРАНЕНИЕ ТЕПЛА В модели использован высокотехнологичный утеплитель Fellex Tech Warm . ЗАЩИТА ОТ СНЕГА Снегозащитная юбка для дополнительной теплоизоляции и защиты от снега при падениях. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ Ветрозащитная планка, регулируемый капюшон с мехом и регулируемые манжеты помогают лучше сохранить тепло. ДОПОЛНИТЕЛЬНАЯ ВЕНТИЛЯЦИЯ Предусмотрено 2 вентиляционных отверстия на молниях. ПРАКТИЧНОСТЬ 5 карманов, включая карман для Ski-pass, а также выход для наушников. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/5a4/331_394_1/17983340299.jpg,10999,3
0,Куртка пуховая мужская Termit," Удобный водонепроницаемый пуховик от Termit для катания на сноуборде. ВОДОНЕПРОНИЦАЕМАЯ МЕМБРАНА Мембрана&nbsp; Dry'vex защищает от промокания и отводит излишки тепла изнутри. Показатели водонепроницаемости и паропроницаемости: 5000 мм/ 5000 г / м2 / 24 ч. ЗАЩИТА ОТ СНЕГА Снегозащитная юбка для дополнительной теплоизоляции и защиты от снега при падениях. СОХРАНЕНИЕ ТЕПЛА В качестве утеплителя используются натуральные пух и перо. ДОПОЛНИТЕЛЬНАЯ ЗАЩИТА ОТ&nbsp;НЕПОГОДЫ Ветрозащитная планка, капюшон и регулируемые манжеты помогают лучше сохранить тепло. ДОПОЛНИТЕЛЬНАЯ ВЕНТИЛЯЦИЯ Предусмотрено 2 вентиляционных отверстия на молниях. СВОБОДА ДВИЖЕНИЙ Продуманный крой с артикулируемыми локтями для свободы и естественности движений. ПРАКТИЧНОСТЬ 7 карманов, включая карман для Ski-pass и сноубордической маски, а также выход для наушников. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/b0b/331_394_1/17715650299.jpg,11999,3
0,Ботинки утепленные мужские Outventure Highfrost, Технологичные мужские ботинки для зимнего туризма Outventure Highfrost - отличный выбор для заснеженных дорог. СОХРАНЕНИЕ ТЕПЛА Синтетический утеплитель Thermolite и&nbsp; Термостелька надежно защищают от холода. ВОДОНЕПРОНИЦАЕМАЯ МЕМБРАНА Мембрана&nbsp; +ADD DRY Waterproof надежно защищает от промокания и отводит излишки тепла и влаги. СЦЕПЛЕНИЕ С ПОВЕРХНОСТЬЮ Рельефная подошва для надежного сцепления на скользких и заснеженных поверхностях. ЗАЩИТА ОТ ГРЯЗИ Усиленный бампер обеспечивает хорошую защиту от влаги и грязи. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/1a5/331_394_1/10831210299.jpg,5599,3
0,Ботинки утепленные мужские Skechers,"Мужские ботинки Skechers пригодятся в путешествиях. АМОРТИЗАЦИЯ Подошва Dual-Lite , выполненная из материала ЭВА различной плотности, обеспечивает отличную амортизацию. КОМФОРТ Стелька&nbsp; Memory Foam повторяет форму стопы и быстро восстанавливается после деформации, обеспечивая комфорт. НАТУРАЛЬНЫЕ МАТЕРИАЛЫ Верх обуви выполнен из натуральной замши. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/c23/331_394_1/15290100299.jpg,5999,3
0,Полуботинки мужские Skechers Stamina Airy,"Облегченная модель Stamina Airy от Skechers - отличный выбор для тех, кто ценит комфорт. КОМФОРТ Стелька Air-Cooled Memory Foam &nbsp;выполнена из пеноматериала и повторяет форму стопы. Благодаря перфорации обеспечивается оптимальный воздухообмен. АМОРТИЗАЦИЯ Подошва&nbsp;из амортизирующего материала ЭВА. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/18a/331_394_1/24361720299.jpg,4999,3
0,Полуботинки мужские Skechers Stamina Airy,"Облегченная модель Stamina Airy от Skechers - отличный выбор для тех, кто ценит комфорт. КОМФОРТ Стелька Air-Cooled Memory Foam &nbsp;выполнена из пеноматериала и повторяет форму стопы. Благодаря перфорации обеспечивается оптимальный воздухообмен. АМОРТИЗАЦИЯ Подошва&nbsp;из амортизирующего материала ЭВА. ",https://cdn.sptmr.ru/upload/resize_cache/iblock/3b0/331_394_1/24361650299.jpg,4999,3
0,Полуботинки мужские Merrell Moab 2 Vent, Удобные мужские полуботинки Merrell Moab 2 Vent пригодятся в походах. СЦЕПЛЕНИЕ С ПОВЕРХНОСТЬЮ Подошва&nbsp; Vibram для максимально надежного сцепления. НАТУРАЛЬНЫЕ МАТЕРИАЛЫ Верх из натуральной кожи с элементами из сетчатого материала гарантирует удобство и оптимальный микроклимат. АМОРТИЗАЦИЯ Формованная промежуточная подошва из ЭВА с технологией&nbsp; Air Cushion в области пятки эффективно гасит ударные нагрузки. КОМФОРТ Съемная анатомическая стелька&nbsp; Kinetic Fit Base для удобства во время ходьбы. СТАБИЛИЗАЦИЯ И ПОДДЕРЖКА СТОПЫ Нейлоновый супинатор для поддержки свода стопы. АНТИБАКТЕРИАЛЬНАЯ ПРОПИТКА Сетчатая подкладка с антибактериальной пропиткой&nbsp; M Select FRESH предотвращает рост бактерий и защищает от неприятного запаха. ЗАЩИТА СТОПЫ Усиленный бампер и подносок защищают стопу и продлевают срок службы обуви. ДОЛГОВЕЧНОСТЬ Антиабразивные компоненты подошвы продлевают срок службы обуви. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/fd9/331_394_1/15659960299.jpg,6999,3
0,Полуботинки мужские Outventure Crosser, Удобные и практичные полуботинки для походов от Outventure. СЦЕПЛЕНИЕ С ПОВЕРХНОСТЬЮ Рельефная подошва с глубиной проектора не менее 4 мм для отличного сцепления. ВЕНТИЛЯЦИЯ Верх с текстильными вставками для воздухопроницаемости. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/828/331_394_1/18163440299.jpg,2599,3
0,Полуботинки мужские Outventure Crawley, Полуботинки Outventure Crawley - отличный выбор для прогулок и путешествий. ЛЕГКОСТЬ Подошва выполнена по технологии&nbsp; +ADD LITE из легкого и упругого материала ЭВА. НАДЕЖНАЯ ФИКСАЦИЯ Классическая шнуровка для надежной фиксации обуви на ноге. ,https://cdn.sptmr.ru/upload/resize_cache/iblock/ef3/331_394_1/18765860299.jpg,3599,3
